Fall,2016,JESSE STILES,ECE,18090,TWST SIG: MLTMD PRO,A,7,15,47%,8.43,4.86,4.57,4.71,4.29,4.57,4.29,4.71,4.43,4.43
Fall,2015,JESSE STILES,ECE,18090,DGTL MEDIA SGNL PRO,A,6,10,60%,9,4.5,4,4,4.5,4.5,4.33,4.67,4.17,4.17
Fall,2014,JESSE STILES,ECE,18090,INTR SGL PRC CRTV PC,1,2,7,29%,12.5,5,4.5,4.5,5,4.5,4.5,5,5,5
Fall,2015,PRIYA NARASIMHAN,ECE,18099,MBL APP DSGN & DEVEL,A,9,13,69%,8.67,4.56,2.89,3.22,3.11,4.11,3,4.67,3.67,3.78
Summer,2017,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,22,46,48%,24.33,4.45,4.09,4.09,3.77,4.73,4.19,4.82,3.82,3.91
Spring,2017,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,29,61,48%,10.33,4.32,4.17,4.14,3.83,4.59,4.07,4.72,4.1,4.07
Summer,2016,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,18,37,49%,20.44,4.56,4.39,4.5,3.72,4.56,4.33,4.83,4.28,4.72
Spring,2016,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,72,116,62%,10.16,3.9,4.04,4.11,3.63,4.21,3.96,4.37,3.8,3.77
Fall,2016,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,77,144,53%,11.3,3.92,3.93,3.83,3.43,3.93,3.63,4.38,3.66,3.59
Fall,2016,"CARLEY, L. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,77,144,53%,11.38,3.92,3.7,3.7,3.49,3.76,3.37,4.34,3.43,3.63
Summer,2015,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,19,52,37%,20.72,4.53,4.16,4.37,4.11,4.32,4.16,4.95,4.32,4.21
Fall,2015,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,111,146,76%,11.42,3.96,4.01,4.14,3.48,4.14,3.68,4.42,3.59,3.76
Spring,2015,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,49,83,59%,11.02,4.35,4.45,4.37,3.78,4.54,4.13,4.71,4.06,4.24
Spring,2015,"HOE, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,49,83,59%,10.11,4.51,4.47,4.57,4.12,4.59,4.4,4.71,4.49,4.51
Summer,2014,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,25,44,57%,20.6,4.54,4.58,4.54,4.25,4.71,4.29,4.83,4.46,4.38
Fall,2014,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,87,167,52%,11.02,4.3,4.33,4.19,3.69,4.45,4.04,4.52,4.09,4.2
Spring,2014,"LUO, Y. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,50,98,51%,10.59,3.51,3.45,3.45,3.2,3.63,3.1,3.84,2.98,3.29
Spring,2014,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,50,98,51%,10.96,3.96,3.82,3.68,3.66,4.02,3.46,4.1,3.42,3.43
Summer,2013,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,11,31,35%,20.18,4.45,4.18,4.36,3.91,4.27,4.45,4.64,4.36,4.27
Spring,2013,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,45,103,44%,12.16,4.2,4.14,4.02,3.64,4.23,3.93,4.41,3.88,3.88
Spring,2013,"HOE, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,45,103,44%,10.49,4.36,4.2,4.27,3.89,4.38,4.13,4.53,4.16,4.13
Fall,2013,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,102,160,64%,11.15,3.97,4.13,3.98,3.58,4.08,3.83,4.43,3.76,3.89
Fall,2013,"HOE, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,102,160,64%,10.12,4.27,4.28,4.26,3.88,4.32,4.21,4.42,4.14,4.16
Summer,2012,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,20,40,50%,12.35,4.1,4.1,4.2,3.7,4.6,4.15,4.6,4.05,3.9
Spring,2012,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,38,82,46%,10.45,3.84,3.71,3.79,3.29,3.79,3.68,4.34,3.53,3.74
Spring,2012,"HOE, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,38,82,46%,9.03,4.09,4.11,4.03,3.8,4.23,4.11,4.29,4.14,4.03
Fall,2012,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,94,147,64%,10.13,4.04,4.04,4.14,3.62,4.33,3.94,4.44,3.94,4.06
Fall,2012,"HOE, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,94,147,64%,9.18,4.34,4.22,4.2,3.94,4.32,4.21,4.5,4.11,4.22
Summer,2011,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,8,21,38%,14,4.75,4.13,4.13,3.25,4.25,4.25,4.63,4.63,4.5
Spring,2011,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,1,43,72,60%,9.71,4.16,4.28,4.37,3.81,4.49,4.14,4.7,3.98,4.07
Fall,2011,"ZHU, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,100,174,57%,9.77,4.54,4.23,4.34,4.27,4.57,4.52,4.7,4.43,4.27
Fall,2011,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,100,174,57%,10.05,3.95,3.97,3.96,3.67,4.19,3.78,4.53,3.69,3.89
Fall,2011,"HOE, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,100,174,57%,9.58,4.35,4.15,4.12,3.83,4.28,4.12,4.49,3.98,4.02
Summer,2010,THOMAS SULLIVAN,ECE,18100,INTRO ELEC COMP ENG,E,15,36,42%,13.8,4.6,4.4,4.6,3.8,4.8,4.47,4.87,4.47,4.47
Spring,2010,"ZHU, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,43,77,56%,9.78,3.84,4.04,3.88,3.56,3.88,3.6,4.2,3.64,3.6
Spring,2010,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,43,77,56%,10.21,4.07,4.21,4.19,3.69,4.36,3.98,4.45,3.9,3.98
Fall,2010,"ZHU, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,68,140,49%,9.88,4.43,4.28,4.27,4.03,4.61,4.33,4.82,4.27,4.45
Fall,2010,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,68,140,49%,10.35,4.26,4.38,4.38,3.85,4.6,4.24,4.74,4.18,4.47
