Fall,2016,JENNIFER KEATING-MILLER,HSS,66202,DC CAREER SEMINAR,A2,Lect,11,20,55%,3.64,4.82,4.73,4.64,4.27,4.91,4.73,4.91,4.73,4.73
Spring,2013,GEOFFREY HARKNESS,HSS,66203,SPORT IN SOCIETY,W,Lect,20,21,95%,7.1,4.9,4.8,4.9,4.9,4.8,4.89,4.95,4.95,4.85
Spring,2012,GEOFFREY HARKNESS,HSS,66203,SPORT IN SOCIETY,W,Lect,18,23,78%,6.76,4.71,4.83,4.89,4.78,4.83,4.78,4.94,4.78,4.94
Spring,2016,JOLANTA LION,HSS,66204,FILM FESTIVAL,A,Lect,1,4,25%,8,3,3,3,3,2,2,3,3,3
Spring,2015,JOLANTA LION,HSS,66204,FILM FESTIVAL,A,Lect,2,3,67%,14,4,3.5,4,3,4.5,3.5,4,3.5,3.5
Spring,2014,JOLANTA LION,HSS,66204,FILM FESTIVAL,A,Lect,2,4,50%,12.5,3,3,3,3,4,3.5,3,3,3
Spring,2013,JOLANTA LION,HSS,66204,FILM FESTIVAL,A,Lect,3,6,50%,13,3.33,3.33,3.33,3.67,4,3.33,3.67,3.33,3.67
Spring,2012,JOLANTA LION,HSS,66204,FILM FESTIVAL,A,Lect,3,6,50%,12,3.33,2.33,3,2.67,4,4,3.67,2.67,3.67
Summer,2016,KATHRYN COOPER,HSS,66221,TOPICS OF LAW,S,Lect,2,9,22%,3.5,5,5,5,4,5,5,5,5,5
Fall,2016,"COOPER, K. (co-taught)",HSS,66221,TOPICS OF LAW,A,Lect,42,102,41%,4.38,4.17,4.33,4.33,4.1,4.26,4.24,4.45,4.17,4.2
Fall,2016,"THOMAS, J. (co-taught)",HSS,66221,TOPICS OF LAW,A,Lect,42,102,41%,4.28,4.36,4.4,4.38,4.24,4.4,4.36,4.48,4.36,4.21
Summer,2015,KATHRYN COOPER,HSS,66221,TOPICS OF LAW,S,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Fall,2015,"COOPER, K. (co-taught)",HSS,66221,TOPICS OF LAW,A,Lect,20,43,47%,3.95,4.4,4.65,4.6,4.3,4.55,4.5,4.6,4.35,4.4
