Spring,2017,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,8,11,73%,5.88,5,5,5,5,5,5,5,5,5
Spring,2016,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,7,16,44%,2,4.71,4.71,4.57,4.57,4.86,4.57,5,4.57,4.86
Fall,2016,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,4,12,33%,7.5,5,5,5,5,5,5,5,5,5
Spring,2015,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,2,8,25%,2,4.5,3.5,4,3,4.5,4.5,4.5,4,4.5
Fall,2015,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,7,16,44%,3.29,4.71,4.71,4.57,4.86,4.86,4.57,5,4.57,4.57
Spring,2014,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,12,18,67%,2.75,4.92,4.92,4.92,5,4.92,4.92,5,4.92,4.92
Fall,2014,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,5,8,63%,2,4.6,4.4,4.4,4.4,4.6,4.4,4.8,4.6,4.6
Spring,2013,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,3,12,25%,2,4.33,4,5,4.67,4.67,4.67,4.67,4.67,5
Fall,2013,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,12,19,63%,2.75,5,4.91,4.83,5,4.92,5,5,5,4.92
Spring,2012,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,10,16,63%,2,4.6,4,4.5,5,4.9,4.8,5,4.9,4.6
Fall,2012,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,3,13,23%,2,4.67,4.33,4,5,4.67,4,4.67,5,4.67
Spring,2011,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,9,19,47%,2.67,4.78,4.78,4.89,5,4.89,4.89,5,4.89,4.67
Fall,2011,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,12,16,75%,2.5,4.33,4.25,4.25,4.67,4.25,4.42,4.67,4.58,4.25
Spring,2010,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,4,9,44%,5.75,5,4.5,4.5,5,4.5,4.75,4.75,5,5
