Spring,2011,KELVIN GREGORY,CEE,12629,ENV MICROBIOLGY ENGR,A,4,4,100%,7.25,4.75,4.25,4.25,4.5,5,5,5,5,5,,,,,,,,,
Spring,2010,KELVIN GREGORY,CEE,12629,ENV MICROBIOLGY ENGR,A,2,3,67%,5,4,4.5,4.5,4,4.5,4.5,5,4.5,4,,,,,,,,,
Spring,2017,JAMES THOMPSON,CEE,12631,STRUCTURAL DESIGN,A,9,15,60%,11.67,4.89,4.56,4.67,4.56,4.89,4.89,4.56,4.67,4.78,,,,,,,,,
Spring,2016,JAMES THOMPSON,CEE,12631,STRUCTURAL DESIGN,A,6,6,100%,14.17,5,5,4.67,4.33,4.83,4.67,4.33,4.67,4.67,,,,,,,,,
Spring,2015,JAMES THOMPSON,CEE,12631,STRUCTURAL DESIGN,A,16,18,89%,13.94,4.44,3.63,3.94,3.63,4.5,4.06,4.06,4.06,3.94,,,,,,,,,
Spring,2014,JAMES THOMPSON,CEE,12631,STRUCTURAL DESIGN,A,17,19,89%,10.44,4.76,4.47,4.47,4.41,4.71,4.59,4.59,4.53,4.35,,,,,,,,,
Spring,2013,JAMES THOMPSON,CEE,12631,STRUCTURAL DESIGN,A,20,22,91%,12.72,4.4,4,4.45,3.5,4.45,4.1,4,4.25,4.25,,,,,,,,,
Spring,2012,JAMES THOMPSON,CEE,12631,STRUCTURAL DESIGN,A,11,12,92%,13.73,4.2,3.64,3.91,3.27,4.45,3.64,4.09,3.36,3.27,,,,,,,,,
Spring,2011,SARAH CHRISTIAN,CEE,12631,STRUCTURAL DESIGN,A,20,21,95%,10.05,4.5,3.7,4,3.95,4.15,3.65,4.75,3.6,3.65,,,,,,,,,
Spring,2010,SARAH CHRISTIAN,CEE,12631,STRUCTURAL DESIGN,A,10,12,83%,8.9,4.7,4.8,4.7,4.6,4.5,4.5,5,4.4,4.6,,,,,,,,,
Fall,2016,JAMES THOMPSON,CEE,12635,STRUCTURAL ANALYSIS,A,5,5,100%,12.2,4.6,4.8,4.8,4.8,4.8,4.8,4.6,4.8,4.8,,,,,,,,,
Fall,2015,JAMES THOMPSON,CEE,12635,STRUCTURAL ANALYSIS,A,9,12,75%,13.33,4.75,4.78,4.78,4.78,4.78,4.67,4.67,4.78,4.67,,,,,,,,,
Spring,2017,THOMAS LEECH,CEE,12636,GEOTECHNICAL ENGINR,A,7,12,58%,8,4.14,3.57,3.86,3.29,4.14,3.14,4,3,3.17,,,,,,,,,
Fall,2015,THOMAS LEECH,CEE,12636,GEOTECHNICAL ENGINR,A,5,5,100%,8,4.6,4.4,4.4,4.4,4.6,4.6,4.6,4.6,4.4,,,,,,,,,
Spring,2012,JUAN SOBRINO,CEE,12637,SP TPCS:CNCP DES BRD,A,4,6,67%,10.25,5,4.75,4.75,4.5,4.75,4.5,5,5,4.75,,,,,,,,,
Spring,2011,JUAN SOBRINO,CEE,12637,SP TPCS:CNCP DES BRD,A,7,10,70%,6.29,4.43,4,4.29,3.86,4.29,4.29,4.57,4.14,4.14,,,,,,,,,
Spring,2017,SARAH CHRISTIAN,CEE,12638,ST BEHAV STRUCT SYS,A,6,6,100%,9,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,,,,,,,,,
Spring,2016,SARAH CHRISTIAN,CEE,12638,ST BEHAV STRUCT SYS,A,6,7,86%,9,4.83,3.33,3.83,3.5,4.5,4.17,4.83,4.17,4,,,,,,,,,
Spring,2017,PETER ADAMS,CEE,12651,AIR QUALITY ENGIN,A,4,6,67%,9.5,4.5,4.25,3.75,3.75,4.5,4.5,4.75,4.5,4.5,,,,,,,,,
Fall,2015,CHRISTOPHER SULLIVAN,CEE,12651,AIR QUALITY ENGIN,A,1,2,50%,5,4,3,4,4,3,2,5,1,1,,,,,,,,,
Spring,2017,JARED COHON,CEE,12657,WTR RESOURCE SYS ENG,A,14,22,64%,8.21,4.86,4.43,4.79,4.43,4.86,4.86,4.86,4.79,4.64,,,,,,,,,
Spring,2016,JARED COHON,CEE,12657,WTR RESOURCES ENGING,A,23,29,79%,9.19,4.48,4.48,4.57,4.3,4.52,4.61,4.65,4.35,4.35,,,,,,,,,
Spring,2015,JARED COHON,CEE,12657,WTR RESOURCES ENGING,A,16,24,67%,10,4.5,4.13,4.13,3.94,4.63,4.56,4.81,4.06,4,,,,,,,,,
Spring,2013,WERNER LOEHLEIN,CEE,12657,WTR RESOURCES ENGING,A,15,21,71%,7.14,4.2,4.33,4.4,3.87,4.53,3.8,4.6,3.67,3.87,,,,,,,,,
Spring,2011,WERNER LOEHLEIN,CEE,12657,WTR RESOURCES ENGING,A,15,17,88%,7.36,4.27,4.2,4.4,4.4,4.6,4.47,4.67,4.07,4.07,,,,,,,,,
Spring,2014,TIMOTHY KYPER,CEE,12658,HYDRAULIC STRUCTURES,A,13,22,59%,4.54,3.77,2.77,3.15,2.69,3.77,3.31,4.46,3.08,2.85,,,,,,,,,
Spring,2012,TIMOTHY KYPER,CEE,12658,HYDRAULIC STRUCTURES,A,10,23,43%,5.3,3.6,3,3,2.9,3.7,3.3,4.3,3.2,3.2,,,,,,,,,
Spring,2010,TIMOTHY KYPER,CEE,12658,HYDRAULIC STRUCTURES,A,10,15,67%,4.1,4.4,4.4,4.5,3.67,4.5,4.2,4.8,4.1,4,,,,,,,,,
Fall,2016,SUSAN FINGER,CEE,12659,SP TOPICS MATLAB,A1,14,21,67%,9.57,4.93,5,5,4.86,4.86,4.71,4.86,4.93,4.71,,,,,,,,,
Fall,2016,SUSAN FINGER,CEE,12659,SP TOPICS MATLAB,A2,23,38,61%,7,4.74,4.83,4.87,4.78,4.57,4.74,4.87,4.83,4.7,,,,,,,,,
Fall,2015,SUSAN FINGER,CEE,12659,SP TOPICS MATLAB,A1,11,23,48%,8.27,4.64,4.36,4.64,4.73,4.55,4.64,4.91,4.64,4.55,,,,,,,,,
Fall,2015,SUSAN FINGER,CEE,12659,SP TOPICS MATLAB,A2,21,33,64%,8.57,4.76,4.48,4.62,4.75,4.67,4.38,4.81,4.57,4.43,,,,,,,,,
Spring,2015,SUSAN FINGER,CEE,12671,FND CONCPT COMP CEE,A3,5,7,71%,10,4.8,4.4,4.4,5,4.4,4.8,5,4.8,4.6,,,,,,,,,
Spring,2010,AMIT ACHARYA,CEE,12673,SP TPC EL DMG FTG MT,A,4,4,100%,5.75,4.75,4.5,4.5,4.75,5,4.75,5,4.75,4,,,,,,,,,
Fall,2016,KAUSHIK DAYAL,CEE,12676,ST: CNPTS MTHDS MECH,A,5,6,83%,9.2,5,5,5,4.8,5,4.8,5,4.8,4.8,,,,,,,,,
Fall,2015,KAUSHIK DAYAL,CEE,12676,ST: CNPTS MTHDS MECH,A,9,10,90%,8.38,4.22,4,4.22,3.44,4.44,4.44,4.22,4.22,4.13,,,,,,,,,
Spring,2017,AMIT ACHARYA,CEE,12686,ST: COMP MAT MOD STR,A,6,6,100%,7.5,5,4.67,4.67,4.67,5,4.67,5,4.83,4.67,,,,,,,,,
Spring,2015,AMIT ACHARYA,CEE,12686,ST: COMP MAT MOD STR,A,14,16,88%,11.31,4.79,4.93,4.86,4.57,4.79,4.93,4.93,4.71,4.64,,,,,,,,,
Spring,2017,DAVID DZOMBAK,CEE,12690,INDEPENDENT STUDY,B,3,5,60%,11,5,4.67,5,5,5,5,5,5,5,,,,,,,,,
Spring,2016,DAVID DZOMBAK,CEE,12690,INDEPENDENT STUDY,B,2,3,67%,5,5,5,5,5,5,5,5,5,5,,,,,,,,,
Spring,2013,LAWRENCE CARTWRIGHT,CEE,12690,INDEPENDENT STUDY,A,1,2,50%,11,5,5,5,5,5,5,5,5,5,,,,,,,,,
Spring,2012,LAWRENCE CARTWRIGHT,CEE,12690,INDEPENDENT STUDY,A,2,2,100%,6.5,4.5,4.5,4,3.5,4.5,4.5,5,4.5,4.5,,,,,,,,,
Spring,2012,JAMES GARRETT,CEE,12690,INDEPENDENT STUDY,D,1,2,50%,11,5,5,5,5,5,5,5,5,5,,,,,,,,,
Spring,2010,SUSAN FINGER,CEE,12690,INDEPENDENT STUDY,C,2,3,67%,5,5,5,5,5,5,5,5,5,5,,,,,,,,,
Fall,2016,SHELLEY ANNA,CEE,12701,MTHMTCL TCH ENGNG,A,3,3,100%,13.33,5,4.67,5,5,5,5,5,5,5,,,,,,,,,
Fall,2015,SHELLEY ANNA,CEE,12701,MTHMTCL TCH ENGNG,A,4,4,100%,10.25,5,5,5,5,5,5,5,5,5,,,,,,,,,
Fall,2016,GREGORY LOWRY,CEE,12702,FND WATER QUALTY ENG,A,15,20,75%,13.21,4.93,4.87,5,4.53,4.93,4.93,4.93,5,4.8,,,,,,,,,
Fall,2015,BRAD BIAGINI,CEE,12702,FND WATER QUALTY ENG,A,12,20,60%,10.75,4.92,4.92,4.92,4.83,4.83,4.75,5,4.92,4.83,,,,,,,,,
Fall,2016,YONGJIE ZHANG,CEE,12703,NUMERCL MTHD ENGING,A,14,15,93%,14.46,4.64,4.93,4.79,4.86,4.86,4.93,4.93,4.79,4.79,,,,,,,,,
Spring,2015,SATBIR SINGH,CEE,12703,NUMERCL MTHD ENGING,A,4,4,100%,16.75,4.75,4.25,4.75,4.5,4.5,4.5,4.75,4.25,4.5,,,,,,,,,
Fall,2015,YONGJIE ZHANG,CEE,12703,NUMERCL MTHD ENGING,A,9,11,82%,12.11,4.78,4.56,4.56,4.33,4.78,4.44,4.78,4.67,4.44,,,,,,,,,
Fall,2016,IRVING OPPENHEIM,CEE,12704,PR EST MTHD ENG SYS,A,42,59,71%,9.98,4.6,4.48,4.52,4.12,4.57,4.5,4.88,4.4,4.4,,,,,,,,,
Fall,2015,IRVING OPPENHEIM,CEE,12704,PR EST MTHD ENG SYS,A,57,69,83%,10.96,4.21,4.18,4.25,4.02,4.11,4.04,4.73,3.96,4.02,,,,,,,,,
Fall,2016,H SCOTT MATTHEWS,CEE,12706,CIV SYS INV PLN PRCE,A,38,50,76%,16.58,4.87,4.82,4.76,4.68,4.79,4.79,4.76,4.84,4.89,,,,,,,,,
Fall,2015,H SCOTT MATTHEWS,CEE,12706,CIV SYS INV PLN PRCE,A,23,36,64%,17.23,4.73,4.7,4.77,4.7,4.87,4.83,4.91,4.83,4.87,,,,,,,,,
Fall,2015,JOHN MATSUMURA,CEE,12706,CIV SYS INV PLN PRCE,B,16,21,76%,16.75,4.44,4.25,4.56,4.25,4.44,4.13,4.56,4.19,4.44,,,,,,,,,
Spring,2017,"LIU, X. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,A,20,32,63%,9.35,4.15,4.1,4,4.1,4.15,4,4.45,4,3.85,,,,,,,,,
Spring,2017,"YEOH, K. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,A,20,32,63%,9.42,4.32,4.05,4.05,4.11,4.21,4.21,4.53,4.11,3.95,,,,,,,,,
Spring,2017,"LIU, X. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,B,28,38,74%,9.46,4.54,4.32,4.43,4.54,4.57,4.36,4.71,4.36,4.36,,,,,,,,,
Spring,2017,"YEOH, K. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,B,28,38,74%,9.46,4.69,4.58,4.65,4.58,4.62,4.69,4.92,4.65,4.46,,,,,,,,,
Spring,2016,"LIU, X. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,A,27,32,84%,9.81,4.22,4.26,4.15,3.96,4.26,4.15,4.7,4.07,3.92,,,,,,,,,
Spring,2016,"YEOH, K. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,A,27,32,84%,9.04,4.44,4.08,4.08,3.96,4.12,4.16,4.64,4.08,3.84,,,,,,,,,
Spring,2016,"LIU, X. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,B,21,29,72%,8.15,4.05,3.81,3.76,3.67,3.86,3.95,4.43,3.86,3.62,,,,,,,,,
Spring,2016,"YEOH, K. (co-taught)",CEE,12711,BIM ENG CONS FAC MGM,B,21,29,72%,8.33,4.1,3.8,3.75,3.8,3.85,3.8,4.5,4.1,3.6,,,,,,,,,
Spring,2015,XUESONG LIU,CEE,12711,BIM ENG CONS FAC MGM,A,31,46,67%,9.03,4.48,4.03,3.97,4.13,4.32,3.87,4.81,3.84,3.87,,,,,,,,,
Spring,2015,XUESONG LIU,CEE,12711,BIM ENG CONS FAC MGM,B,39,48,81%,9.87,4.32,4.18,4.15,4.18,4.23,4.15,4.64,4.18,4.08,,,,,,,,,
Spring,2014,"ERGAN, S. (co-taught)",CEE,12711,SPECIAL TOPICS,A,25,28,89%,9.17,4.24,3.92,3.96,3.92,4.16,4.17,4.52,4,4.08,,,,,,,,,
Spring,2014,"AKINCI, B. (co-taught)",CEE,12711,SPECIAL TOPICS,A,25,28,89%,8.24,4.56,4.48,4.36,4.4,4.52,4.48,4.72,4.48,4.28,,,,,,,,,
Spring,2013,"ERGAN, S. (co-taught)",CEE,12711,SPECIAL TOPICS,A,18,29,62%,9.5,4.06,3.83,3.78,3.61,3.83,3.78,4.11,3.67,3.94,,,,,,,,,
Spring,2013,"AKINCI, B. (co-taught)",CEE,12711,SPECIAL TOPICS,A,18,29,62%,9.5,4.28,4.22,4.17,3.94,4.22,4.06,4.44,4.17,4,,,,,,,,,
Spring,2012,"ERGAN, S. (co-taught)",CEE,12711,SPECIAL TOPICS,A,26,36,72%,8.75,4.13,4.21,4.25,3.96,4.29,4.25,4.17,4.22,4.17,,,,,,,,,
Spring,2012,"AKINCI, B. (co-taught)",CEE,12711,SPECIAL TOPICS,A,26,36,72%,8.88,4.58,4.54,4.58,4.46,4.68,4.46,4.5,4.38,4.46,,,,,,,,,
Spring,2011,"ERGAN, S. (co-taught)",CEE,12711,SPECIAL TOPICS,A,19,30,63%,10.53,4.05,3.89,3.89,3.84,4.21,3.84,4.11,3.84,4.26,,,,,,,,,
Spring,2011,"AKINCI, B. (co-taught)",CEE,12711,SPECIAL TOPICS,A,19,30,63%,10.68,4.68,4.63,4.58,4.53,4.74,4.68,4.79,4.74,4.42,,,,,,,,,
Fall,2016,JEANNE VANBRIESEN,CEE,12712,INTRO SUSTNBL ENGRG,A,31,50,62%,13.67,4.52,4.42,4.35,4.13,4.55,4.26,4.61,4.35,4.03,,,,,,,,,
Fall,2015,JEANNE VANBRIESEN,CEE,12712,INTRO SUSTNBL ENGRG,A,19,29,66%,17.11,4.47,4.16,4.21,3.74,4.26,4.11,4.58,4.37,4.21,,,,,,,,,
Fall,2011,CHRIS HENDRICKSON,CEE,12713,INDL ECO SUS ENG DES,A2,50,70,71%,7.34,4,4.1,4.08,3.64,4.08,4.08,4.42,3.9,3.88,,,,,,,,,
Fall,2010,CHRIS HENDRICKSON,CEE,12713,INDL ECO SUS ENG DES,A2,37,54,69%,6.33,3.59,3.62,3.62,3.14,3.76,3.62,4.3,3.46,3.46,,,,,,,,,
Spring,2017,GWEN DIPIETRO,CEE,12714,ENV LFE CYC ASSMNT,A,23,31,74%,14.5,4.27,4.22,4.17,3.7,4.13,3.74,4.78,3.74,3.87,,,,,,,,,
Spring,2016,GWEN DIPIETRO,CEE,12714,ENV LFE CYC ASSMNT,A,18,23,78%,12.94,4.17,4.06,3.94,4.22,3.94,3.78,4.44,3.83,3.72,,,,,,,,,
Spring,2015,H SCOTT MATTHEWS,CEE,12714,ENV LFE CYC ASSMNT,A,27,33,82%,12.5,4.63,4.67,4.73,4.63,4.56,4.7,4.67,4.81,4.74,,,,,,,,,
Spring,2014,CHRIS HENDRICKSON,CEE,12714,ENV LFE CYC ASSMNT,A,30,42,71%,10,4,3.93,4.2,3.9,4.2,4.07,4.63,4.07,3.93,,,,,,,,,
Spring,2013,H SCOTT MATTHEWS,CEE,12714,ENV LFE CYC ASSMNT,A,33,40,83%,14.72,4.36,4.27,4.52,4.25,4.55,4.36,4.61,4.5,4.38,,,,,,,,,
Spring,2012,CHRIS HENDRICKSON,CEE,12714,ENV LFE CYC ASSMNT,A,38,48,79%,9.34,3.76,3.92,4,3.66,3.95,3.68,4.32,3.68,3.82,,,,,,,,,
Spring,2011,H SCOTT MATTHEWS,CEE,12714,ENV LFE CYC AS GR DE,A3,18,42,43%,13,4.17,4.06,4.39,3.61,4.5,4.56,4.44,4.28,4,,,,,,,,,
Spring,2010,"MATTHEWS, H. (co-taught)",CEE,12714,ENV LFE CYC AS GR DE,A3,17,29,59%,10.65,4.18,4.18,4.35,3.41,4.53,4.53,4.65,4.24,4.24,,,,,,,,,
Spring,2010,"WEBER, C. (co-taught)",CEE,12714,ENV LFE CYC AS GR DE,A3,17,29,59%,10.29,3.94,4.12,4.29,3.47,4.53,4.35,4.18,3.88,4.18,,,,,,,,,
Spring,2011,H SCOTT MATTHEWS,CEE,12716,ADVD LIFE CYC ASSMNT,A4,9,12,75%,11,4.56,4.44,4.44,4.44,4.44,4.44,4.78,4.44,4.44,,,,,,,,,
Spring,2010,"MATTHEWS, H. (co-taught)",CEE,12716,ADVD LIFE CYC ASSMNT,A4,10,14,71%,11,4.9,4.5,4.5,4.1,5,4.6,4.7,4.9,4.4,,,,,,,,,
Spring,2010,"WEBER, C. (co-taught)",CEE,12716,ADVD LIFE CYC ASSMNT,A4,10,14,71%,10.7,4.6,4.4,4.7,4.2,4.7,4.6,4.9,4.8,4.5,,,,,,,,,
Spring,2017,ATHANASIOS KARAMALIDIS,CEE,12718,EESS PROJECT,A,16,21,76%,8.4,4.44,4.38,4.25,4.44,4.5,4.19,4.81,4.19,4.19,,,,,,,,,
Spring,2016,ATHANASIOS KARAMALIDIS,CEE,12718,EESS PROJECT,A,17,23,74%,10.29,4.24,3.94,4.06,4.24,4,4,4.76,3.82,3.88,,,,,,,,,
Spring,2015,"HENDRICKSON, C. (co-taught)",CEE,12718,EESS PROJECT,A,10,13,77%,10.7,3.9,3.6,3.7,4.1,4.1,3.8,4.2,3.7,3.8,,,,,,,,,
Spring,2015,"KARAMALIDIS, A. (co-taught)",CEE,12718,EESS PROJECT,A,10,13,77%,10.25,4.2,3.7,3.7,4.4,4.2,4.3,4.8,4.1,3.9,,,,,,,,,
Spring,2014,"NAKLES, D. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,25,29,86%,15.2,4.6,4.6,4.6,4.72,4.48,4.52,4.8,4.64,4.6,,,,,,,,,
Spring,2014,"MILLER, J. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,25,29,86%,15.09,4.7,4.78,4.78,4.78,4.65,4.7,4.83,4.74,4.61,,,,,,,,,
Spring,2013,"VANBRIESEN, J. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,13,17,76%,11.46,4.69,4.54,4.62,4.69,4.46,4.38,4.69,4.62,4.23,,,,,,,,,
Spring,2013,"MILLER, J. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,13,17,76%,11.23,4.77,4.46,4.77,4.77,4.69,4.62,4.92,4.69,4.23,,,,,,,,,
Spring,2012,"MATTHEWS, H. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,11,14,79%,9.91,3.82,3.36,3.45,3.73,3.55,3.55,4.18,3.64,3.36,,,,,,,,,
Spring,2012,"MARRIOTT, J. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,11,14,79%,8.9,2.45,2.09,1.91,2.27,2.55,2.18,2.18,2,2,,,,,,,,,
Spring,2011,"ERGAN, S. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,9,10,90%,9.67,3.67,3.44,3.22,3.11,3.56,3.33,4.22,3.67,2.78,,,,,,,,,
Spring,2011,"HENDRICKSON, C. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,9,10,90%,11,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.6,,,,,,,,,
Spring,2010,"SOIBELMAN, L. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,7,8,88%,11,3.57,2.71,3.14,2.86,3.71,2.86,3,2.86,2.86,,,,,,,,,
Spring,2010,"HENDRICKSON, C. (co-taught)",CEE,12718,SUSTAINBLE ENGNG PRJ,A,7,8,88%,11.43,3.43,3,3.14,3,4,3,4,3,2.86,,,,,,,,,
Fall,2016,ATHANASIOS KARAMALIDIS,CEE,12720,WATER RESOURCE CHEM,A,16,26,62%,9.69,3.94,3.44,3.5,3.56,3.94,3.73,4.69,3.38,3.38,,,,,,,,,
Fall,2015,ATHANASIOS KARAMALIDIS,CEE,12720,WATER RESOURCE CHEM,A,21,30,70%,10.45,3.76,3.43,3.19,3.14,3.29,3.24,4.57,2.95,3.05,,,,,,,,,
Spring,2011,JEANNE VANBRIESEN,CEE,12721,ENVIR BIOTECH PRINCP,A3,11,26,42%,10.18,4.91,5,4.9,4.73,4.64,4.91,5,4.91,4.91,,,,,,,,,
Spring,2010,JEANNE VANBRIESEN,CEE,12721,ENVIR BIOTECH PRINCP,A3,20,20,100%,8.6,4.55,4.45,4.55,4.3,4.55,4.5,4.85,4.5,4.45,,,,,,,,,
Spring,2017,JEANNE VANBRIESEN,CEE,12724,BIOLGL WASTWTR MANGM,A,8,11,73%,13,5,4.75,4.88,4.88,5,5,4.88,4.88,4.88,,,,,,,,,
Spring,2016,KELVIN GREGORY,CEE,12724,BIOLGL WASTWTR MANGM,A,14,18,78%,11.21,4,4,4,3.71,4.43,4.07,4.57,4,3.86,,,,,,,,,
Spring,2015,JEANNE VANBRIESEN,CEE,12724,BIOLGL WASTWTR MANGM,A,10,12,83%,17.8,4.5,4,4.4,4.1,4.2,4,4.7,4.1,4,,,,,,,,,
Spring,2014,JEANNE VANBRIESEN,CEE,12724,BIOLGL WASTWTR MANGM,A,21,24,88%,14.45,4.76,4.9,4.86,4.67,4.81,4.95,4.86,4.9,4.95,,,,,,,,,
Spring,2013,JEANNE VANBRIESEN,CEE,12724,BIOLGL WASTWTR MANGM,A,19,28,68%,12.17,4.21,4.26,4.26,3.79,4.53,4.53,4.42,4.58,4.5,,,,,,,,,
Spring,2012,JEANNE VANBRIESEN,CEE,12724,BIOLGL WASTWTR MANGM,A,16,18,89%,12.31,4.81,4.81,4.73,4.56,4.81,4.75,4.88,4.88,4.75,,,,,,,,,
Spring,2011,JEANNE VANBRIESEN,CEE,12724,ADV BIO WASTE TRTMNT,A4,21,27,78%,11.29,5,4.81,4.9,4.76,4.95,5,5,5,4.9,,,,,,,,,
Spring,2010,JEANNE VANBRIESEN,CEE,12724,ADV BIO WASTE TRTMNT,A4,13,16,81%,9.38,4.69,4.62,4.69,4.54,4.69,4.69,4.92,4.69,4.69,,,,,,,,,
Spring,2017,GREGORY LOWRY,CEE,12725,FTE TRNS PHSCHM PROC,A,17,24,71%,14.65,4.82,4.82,4.94,4.71,4.94,4.94,4.88,4.88,4.82,,,,,,,,,
Fall,2015,GREGORY LOWRY,CEE,12725,FTE TRNS PHSCHM PROC,A,15,19,79%,18,4.8,4.36,4.64,4.43,4.79,4.79,4.79,4.64,4.43,,,,,,,,,
Spring,2017,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,15,18,83%,10.73,4.6,4.53,4.4,4.47,4.47,4.4,4.73,4.27,4.21,,,,,,,,,
Spring,2016,PETER ADAMS,CEE,12726,MATH MDL ENV QUA SY,A,20,25,80%,11.2,4.65,4.63,4.63,4.42,4.65,4.65,4.75,4.75,4.65,,,,,,,,,
Spring,2015,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,12,16,75%,9.75,4.67,4.67,4.83,4.67,4.83,5,4.83,4.83,4.83,,,,,,,,,
Spring,2014,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,37,47,79%,10.64,4.33,4.47,4.44,4.14,4.56,4.47,4.69,4.28,4.22,,,,,,,,,
Spring,2013,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,30,40,75%,9.3,4.57,4.4,4.4,4.33,4.53,4.57,4.7,4.47,4.43,,,,,,,,,
Spring,2012,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,14,19,74%,10.57,4.64,4.43,4.5,4.36,4.57,4.5,4.64,4.5,4.5,,,,,,,,,
Spring,2011,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,20,22,91%,9.8,4.35,4.35,4.4,4.35,4.35,4.4,4.95,4.45,4.45,,,,,,,,,
Spring,2010,MITCHELL SMALL,CEE,12726,MATH MDL ENV QUA SY,A,21,31,68%,8.43,4.24,4.38,4.33,3.9,4.43,4.24,4.86,4.29,4.14,,,,,,,,,
Spring,2017,RICHARD WICE,CEE,12728,REMEDTN ENG,A,13,23,57%,7.08,4,4,3.85,3.46,4.31,3.77,4.31,3.85,3.85,,,,,,,,,
Spring,2016,RICHARD WICE,CEE,12728,REMEDTN ENG,A,24,30,80%,8.5,3.96,4.13,4,3.71,4.21,4,4.54,3.92,3.83,,,,,,,,,
Spring,2015,RICHARD WICE,CEE,12728,REMEDTN ENG,A,24,32,75%,9.54,4.43,4.5,4.46,4.13,4.46,4.54,4.79,4.29,4.25,,,,,,,,,
Spring,2014,RICHARD WICE,CEE,12728,SP TPC: REMEDTN ENG,A,41,44,93%,8.75,4.34,4.44,4.41,4.29,4.56,4.46,4.68,4.29,4.27,,,,,,,,,
Spring,2013,RICHARD WICE,CEE,12728,SP TPC: REMEDTN ENG,A,32,51,63%,7.52,4.48,4.55,4.48,4.35,4.66,4.61,4.69,4.48,4.42,,,,,,,,,
Spring,2012,RICHARD WICE,CEE,12728,SP TPC: REMEDTN ENG,A,24,28,86%,7.87,4.58,4.46,4.38,4.42,4.67,4.42,4.71,4.5,4.46,,,,,,,,,
Spring,2010,"GHOSH, R. (co-taught)",CEE,12728,SP TPC: REMEDTN ENG,A,12,21,57%,8,3.25,3.08,3.33,3.08,3.5,3.09,4.42,3.08,3.08,,,,,,,,,
Spring,2010,"NAKLES, D. (co-taught)",CEE,12728,SP TPC: REMEDTN ENG,A,12,21,57%,9.13,3.88,3.88,4,4.25,4.13,3.63,4.38,3.75,3.38,,,,,,,,,
Spring,2015,KELVIN GREGORY,CEE,12729,ENV MICROBIOLGY ENGR,A,5,5,100%,14.2,4.8,4.8,4.4,4.6,4.4,4.8,5,4.6,4.2,,,,,,,,,
Spring,2014,KELVIN GREGORY,CEE,12729,ENV MICROBIOLGY ENGR,A,8,8,100%,8.38,4.88,4.5,4.25,4.14,4.63,4.5,4.88,4.63,4.75,,,,,,,,,
Spring,2013,KELVIN GREGORY,CEE,12729,ENV MICROBIOLGY ENGR,A,7,12,58%,7.57,4.57,4.43,4.57,4,4.86,4.86,5,4.86,4.57,,,,,,,,,
Spring,2012,KELVIN GREGORY,CEE,12729,ENV MICROBIOLGY ENGR,A,10,12,83%,6.8,3.4,3.4,3.6,2.9,4.1,3.7,4.2,3.2,3.2,,,,,,,,,
Spring,2011,KELVIN GREGORY,CEE,12729,ENV MICROBIOLGY ENGR,A,11,11,100%,8.27,4.55,4.73,4.73,4.91,4.82,4.91,4.91,4.91,4.73,,,,,,,,,
Spring,2010,KELVIN GREGORY,CEE,12729,ENV MICROBIOLGY ENGR,A,9,14,64%,8,4.56,4.56,4.33,4.56,4.67,4.67,4.67,4.56,4.67,,,,,,,,,
Spring,2016,GREGORY LOWRY,CEE,12730,SP TPC: ENVNL NANTCH,A,15,20,75%,10.4,4.27,4.07,4,3.87,4.27,4.07,4.67,3.93,3.93,,,,,,,,,
Spring,2014,GREGORY LOWRY,CEE,12730,SP TPC: ENVNL NANTCH,A,6,8,75%,9.5,4.5,4.17,4,4.17,4.33,4.33,3.67,4,3.83,,,,,,,,,
Spring,2012,JEANNE VANBRIESEN,CEE,12730,SP TPC: ENVNL NANTCH,A,5,7,71%,8,4.2,4,4,3.2,4.6,4.4,4.6,4.4,4,,,,,,,,,
