Fall,2016,"ROHRBACH, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,42,42,100%,18.76,4.24,3.5,3.51,3.83,4.02,3.93,4.21,3.83,3.9
Fall,2016,"STADELMEIER, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,42,42,100%,18.61,3.95,3.19,3.43,3.45,4.07,3.83,3.1,3.66,3.9
Fall,2015,"ROHRBACH, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,35,36,97%,19.57,4.51,4.11,4.09,4.26,4.26,4.26,4.43,4.4,4.37
Fall,2015,"STADELMEIER, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,35,36,97%,20.2,4.37,4.03,4.09,4.18,4.4,4.29,4.2,4.37,4.34
Fall,2014,"ROHRBACH, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,25,43,58%,17.92,4.44,4,4.12,4.36,4.36,4.24,4.24,4.24,4.4
Fall,2014,"STADELMEIER, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,25,43,58%,17.76,4.36,3.96,4,4.32,4.17,4.2,3.48,4.29,4.36
Fall,2013,"ROHRBACH, S. (co-taught)",DES,51101,DESIGN STUDIO I,A,26,41,63%,18.15,4.58,4.12,4.08,4.38,4.27,4.23,4.54,4.42,4.23
Fall,2013,"STADELMEIER, S. (co-taught)",DES,51101,DESIGN STUDIO I,A,26,41,63%,17.79,4.5,3.92,4,4.27,4.27,4.35,4.27,4.38,4.23
Fall,2012,"ROHRBACH, S. (co-taught)",DES,51101,DESIGN STUDIO I,A,16,37,43%,11,4.31,3.81,4,4.06,4.31,3.81,4.38,4.19,4.19
Fall,2012,"STADELMEIER, S. (co-taught)",DES,51101,DESIGN STUDIO I,A,16,37,43%,11,4.19,3.5,3.63,3.8,4.19,3.81,4.31,3.81,4.13
Fall,2011,"ROHRBACH, S. (co-taught)",DES,51101,DESIGN STUDIO I,A,17,47,36%,12.59,4.35,3.12,3.29,3.94,3.71,3.53,4.59,3.88,3.76
