Fall,2016,GARTH ZEGLIN,ROB,16223,INTRO TO PHYS CMPTNG,A,Lect,10,15,67%,8,4.8,4.3,4.4,4.1,4.3,4.2,4.4,4.1,4.1
Fall,2015,GARTH ZEGLIN,ROB,16223,INTRO TO PHYS CMPTNG,A,Lect,14,21,67%,12.38,3.5,2.79,2.64,2.79,3.07,2.64,3.43,2.86,3
Fall,2014,"MOMENI, A. (co-taught)",ROB,16223,INTRO TO PHYS CMPTNG,1,Lect,21,26,81%,20.24,4,3.19,3.57,3.71,3.86,3.19,3.81,3.67,3.52
Fall,2014,"ZEGLIN, G. (co-taught)",ROB,16223,INTRO TO PHYS CMPTNG,1,Lect,21,26,81%,20.21,4.29,3.48,3.52,3.71,3.81,3.71,4.24,3.86,3.52
Spring,2013,"LAUWERS, T. (co-taught)",ROB,16250,GADGETRY,A,Lect,19,35,54%,8.79,4.74,4.68,4.74,4.63,4.74,4.89,4.74,4.63,4.89
Spring,2013,"KIRBY, B. (co-taught)",ROB,16250,GADGETRY,A,Lect,19,35,54%,8.5,4.61,4.63,4.63,4.58,4.74,4.89,4.79,4.58,4.89
Spring,2011,"LAUWERS, T. (co-taught)",ROB,16250,GADGETRY,A,Lect,21,32,66%,7.7,4.57,4.52,4.62,4.33,4.62,4.57,4.48,4.57,4.62
Spring,2011,"KIRBY, B. (co-taught)",ROB,16250,GADGETRY,A,Lect,21,32,66%,7.57,4.55,4.5,4.43,4.33,4.6,4.55,4.48,4.52,4.5
Spring,2010,"LAUWERS, T. (co-taught)",ROB,16250,GADGETRY,A,Lect,8,15,53%,8,4.13,4.13,4.5,4.25,4.63,3.75,4.25,4.38,4
Spring,2010,"KIRBY, B. (co-taught)",ROB,16250,GADGETRY,A,Lect,8,15,53%,8,4.29,4.25,4.38,4,4.5,3.75,4.13,4.13,3.88
Spring,2016,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,17,32,53%,5.71,3.88,2.59,2.71,3.06,3.53,3,4.18,3.35,3.06
Spring,2015,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,14,26,54%,5.21,4.29,3.79,4,3.62,4.43,4.14,4.54,4.21,4
Spring,2014,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,8,16,50%,5.75,3.63,3,3.38,2.88,2.88,4.13,3.5,3.13,3.75
Spring,2013,"NAGARAJAN, U. (co-taught)",ROB,16264,HUMANOIDS,A,Lect,9,18,50%,5.67,4.33,3.67,4.11,3.33,3.44,4.44,4.11,3.56,4.56
Spring,2013,"ATKESON, C. (co-taught)",ROB,16264,HUMANOIDS,A,Lect,9,18,50%,5.67,4.33,3.78,4,3.22,3.22,4.33,4,3.33,4.33
Spring,2012,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,8,17,47%,8.75,3.13,3.38,4,2,4.63,3.88,2.25,2.88,3.5
Spring,2010,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,9,15,60%,6.33,4,4,4.44,3.33,4.56,4,3.56,3.22,4.44
Spring,2016,GEORGE KANTOR,ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,11,23,48%,8.6,4.45,4.45,4.64,3.91,4.73,4.73,5,4.64,4.55
Spring,2015,GEORGE KANTOR,ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,12,23,52%,8.25,4.83,4.83,4.67,4.33,4.67,4.58,4.92,4.75,4.58
Spring,2014,"KELLY, A. (co-taught)",ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,11,20,55%,8.82,4.36,4.18,4.27,4.27,4.36,4.73,4.45,4.18,4.55
Spring,2014,"PARK, Y. (co-taught)",ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,11,20,55%,8.82,3.9,3.4,3.3,3.9,3.8,4.5,3.1,3.4,3.8
Spring,2013,ALONZO KELLY,ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,9,24,38%,7.63,4.44,4,4.11,4,4.33,4.33,4.33,3.56,3.44
Spring,2012,"KELLY, A. (co-taught)",ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,8,17,47%,7.63,4,4.38,4.25,4.38,4.38,4.25,4.13,4,4.38
Spring,2012,"KANTOR, G. (co-taught)",ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,8,17,47%,7.14,4.13,4.13,4.38,4.5,4.5,4.38,4.5,4,4.13
Spring,2011,GEORGE KANTOR,ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,10,17,59%,7.7,4.7,4.8,4.6,4.7,4.8,4.9,4.7,4.6,4.8
Spring,2010,GEORGE KANTOR,ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,7,14,50%,7.14,4.43,4.86,4.43,4.43,4.86,4.71,4.43,4.57,4.71
Spring,2016,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,31,57,54%,19.39,3.42,3.35,3.52,2.81,4.1,3.48,3.16,3.16,3.39
Spring,2015,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,20,35,57%,19,3.3,3.15,3.5,2.7,3.8,3,3.25,2.85,3.4
Spring,2014,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,26,43,60%,18.15,4,3.85,3.81,4.15,4.19,3.23,3.85,3.62,4.5
Spring,2013,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,18,40,45%,16.22,3.94,4,3.78,3.94,4.11,3.78,3.78,3.5,4.39
Spring,2012,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,26,40,65%,13.08,4.31,4.19,3.96,4.19,4.04,4.35,4.23,3.62,4.5
Spring,2011,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,22,33,67%,11.55,4.64,4.32,4.55,4.32,4.55,4.32,4.45,4.09,4.77
Spring,2010,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,27,40,68%,11.33,4,3.78,3.96,4.15,3.7,3.85,4,3.59,4.22
Fall,2016,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,19,31,61%,13.05,4.74,4.68,4.68,4.47,4.79,4.47,4.79,4.53,4.47
Fall,2015,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,10,21,48%,13.78,4.2,4.44,4.6,4.1,4.6,4.7,4.8,4.5,4.6
Fall,2014,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,16,20,80%,10.8,4.44,4.5,4.63,4.44,4.56,4.56,4.69,4.63,4.75
Fall,2013,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,8,10,80%,16.63,5,5,5,5,5,4.88,4.75,5,5
Fall,2012,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,11,12,92%,12.91,4.82,4.64,4.64,4.64,4.91,4.82,4.82,4.64,4.82
Fall,2011,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,8,14,57%,12.88,4.88,5,4.75,4.88,4.88,4.38,4.75,4.5,4.75
Fall,2010,ALONZO KELLY,ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,6,15,40%,12,4.67,4.83,4.67,4.5,5,4.83,4.67,4.5,4.5
Fall,2015,"MUNDELL, A. (co-taught)",ROB,16371,PERSON RESP ENVIRO,A,Lect,2,5,40%,11,5,4,3.5,4.5,3.5,3.5,5,4.5,3.5
Fall,2015,"SIMMONS, R. (co-taught)",ROB,16371,PERSON RESP ENVIRO,A,Lect,2,5,40%,11,5,4.5,3.5,4.5,3.5,4.5,5,4.5,3.5
Fall,2016,GARTH ZEGLIN,ROB,16375,ROBOTS CREATIVE PRAC,A,Lect,3,5,60%,8,5,2.67,3.67,4,4.33,4.67,5,4.33,4
Fall,2015,GARTH ZEGLIN,ROB,16375,ROBOTS CREATIVE PRAC,A,Lect,3,5,60%,9.5,5,4.5,4.5,5,5,5,5,5,4.5
Fall,2016,HOWARD CHOSET,ROB,16384,ROBOT KNMATCS DYNMCS,A,Lect,28,44,64%,10.78,4.32,4.18,4.32,3.86,4.32,4.29,4.07,4.11,4.14
Fall,2015,GEORGE KANTOR,ROB,16384,ROBOT KNMATCS DYNMCS,A,Lect,32,54,59%,10.61,4.31,4.13,4.42,3.75,4.25,4.59,4.78,4.44,3.88
Fall,2014,HOWARD CHOSET,ROB,16384,ROBOT KNMATCS DYNMCS,A,Lect,24,34,71%,12.48,4.13,3.92,4.17,3.38,4.13,3.88,3.33,3.79,3.5
Fall,2013,HOWARD CHOSET,ROB,16384,ROBOT KNMATCS DYNMCS,A,Lect,27,37,73%,10.65,4.3,4.33,4.3,4.22,4.22,3.81,4.33,3.89,4.11
Fall,2012,HOWARD CHOSET,ROB,16384,ROBOT KNMATCS DYNMCS,A,Lect,24,30,80%,9,4.25,4.21,4.33,4.29,4.17,4.29,4.38,4,4.5
Spring,2016,KRIS KITANI,ROB,16385,COMPUTER VISION,A,Lect,44,74,59%,10.1,4.68,4.77,4.84,4.41,4.84,4.8,4.86,4.57,4.59
Spring,2015,KRIS KITANI,ROB,16385,COMPUTER VISION,A,Lect,29,45,64%,7.04,4.48,4.52,4.59,3.83,4.52,4.34,4.79,4.45,4.31
Spring,2014,KRIS KITANI,ROB,16385,COMPUTER VISION,A,Lect,17,33,52%,9.12,4.47,4.24,4.35,4.18,4.35,4.76,4.24,3.59,4.53
Spring,2013,TAI-SING LEE,ROB,16385,COMPUTER VISION,A,Lect,20,24,83%,9.7,4.3,4.2,4.15,4.1,4.05,4.7,4.35,4.3,4.5
Spring,2016,"CARSON, J. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,3,3,100%,10,5,4.67,4.67,3.33,5,5,5,5,5
Spring,2016,"NOURBAKHSH, I. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,3,3,100%,10,4.67,4,4,3.33,4.33,4.33,5,5,5
Spring,2016,"KEATING-MILLER, J. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,3,3,100%,10,5,5,5,5,5,5,5,5,5
Spring,2015,"CARSON, J. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,1,3,33%,14,5,5,5,5,5,5,5,5,5
Spring,2015,"NOURBAKHSH, I. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,1,3,33%,14,5,5,5,5,5,5,5,5,5
Spring,2015,"KEATING-MILLER, J. (co-taught)",ROB,16397,"ART, CONFLICT & TECH",A,Lect,1,3,33%,17,5,5,5,5,5,5,5,5,5
Fall,2015,SIMON LUCEY,ROB,16423,COMP VISION APPS,A,Lect,18,26,69%,12.53,4.72,4.56,4.78,4.28,4.89,4.78,4.72,4.67,4.61
Fall,2016,DAVID WETTERGREEN,ROB,16450,ROBOTICS SYSTEMS ENG,A,Lect,5,12,42%,9.2,4.6,3.2,4,4,4.4,4.2,5,4.2,4
Fall,2015,DAVID WETTERGREEN,ROB,16450,ROBOTICS SYSTEMS ENG,A,Lect,5,9,56%,10.4,4.2,3.8,4,4,4.4,4,4.8,3.8,3.4
Fall,2014,DAVID WETTERGREEN,ROB,16450,ROBOTICS SYSTEMS ENG,A,Lect,5,7,71%,9.2,4.8,4,4.2,4.2,4.4,4.6,4.8,4.2,4.4
Spring,2015,"BARD, J. (co-taught)",ROB,16455,HUMAN-MACH VIRT,A,Lect,3,9,33%,8,5,2.67,2.33,3.67,4,3.33,5,4,4
Spring,2015,"ZEGLIN, G. (co-taught)",ROB,16455,HUMAN-MACH VIRT,A,Lect,3,9,33%,8,5,2.67,2.33,3.67,4,3.67,5,4,3.67
Fall,2016,"MATIKAINEN, P. (co-taught)",ROB,16456,REALITY COMPUTING,A,Lect,6,13,46%,9,4,3.5,3.5,4,3.67,3.67,4.33,3.83,3.83
