Spring,2017,DEANNA MATTHEWS,EPP,19101,INTRO ENGR & PUB POL,1,36,59,61%,8.08,4.92,4.61,4.67,4.53,4.77,4.67,4.92,4.64,4.46
Spring,2016,DEANNA MATTHEWS,EPP,19101,INTRO ENGR & PUB POL,1,45,65,69%,8.96,4.58,4.13,4.22,4.16,4.31,3.98,4.84,4.09,3.91
Fall,2016,DEANNA MATTHEWS,EPP,19101,INTRO ENGR & PUB POL,1,16,18,89%,10.06,4.63,4.56,4.75,4.63,4.75,4.38,4.81,4.56,4.63
Spring,2015,DEANNA MATTHEWS,EPP,19101,INTRO ENGR & PUB POL,1,54,89,61%,7.43,4.46,3.89,4.07,3.67,4.06,3.63,4.55,3.78,3.22
Spring,2014,MARVIN SIRBU,EPP,19101,INTRO ENGR & PUB POL,1,33,60,55%,10.03,2.82,2.36,2.64,2.39,3.03,2.76,3.09,2.28,2.36
Spring,2013,MARVIN SIRBU,EPP,19101,INTRO ENGR & PUB POL,1,41,65,63%,7.78,2.44,2.51,2.63,2.12,2.98,2.54,2.98,2.1,2.29
Spring,2012,MARVIN SIRBU,EPP,19101,INTRO ENGR & PUB POL,1,39,64,61%,5.62,3.05,3.08,3.18,2.89,3.33,3.26,3.51,2.95,3
Spring,2011,DEANNA MATTHEWS,EPP,19101,INTRO ENGR & PUB POL,1,56,99,57%,5.16,3.71,2.98,3.4,3.07,3.44,2.84,4.15,2.87,2.75
Spring,2010,MARK KIELER,EPP,19101,INTRO ENGR & PUB POL,1,75,134,56%,4.01,4.4,4.41,4.32,4.2,4.47,4.37,4.61,4.29,4.13
Fall,2011,DEANNA MATTHEWS,EPP,19102,EPP SOPH SEMINAR,A,26,33,79%,2.24,4.69,4.31,4.12,4.31,4.5,4.27,4.69,4.5,4.12
Fall,2010,DEANNA MATTHEWS,EPP,19102,EPP SOPH SEMINAR,A,17,18,94%,2.18,4.41,4.35,4.35,4,4.35,4.24,4.76,4.29,3.94
Fall,2010,DEANNA MATTHEWS,EPP,19102,EPP SOPH SEMINAR,B,10,11,91%,2.3,4.5,4.4,4.4,3.9,4.4,4.4,4.8,4.4,4.2
Fall,2016,DEANNA MATTHEWS,EPP,19201,EPP SOPHOMORE SEMR,A,28,34,82%,2.11,5,4.93,4.89,4.74,4.89,4.89,5,5,4.96
Fall,2015,DEANNA MATTHEWS,EPP,19201,EPP SOPHOMORE SEMR,A,24,35,69%,2.63,4.92,4.79,4.96,4.67,4.88,4.79,4.88,4.83,4.67
Fall,2014,DEANNA MATTHEWS,EPP,19201,EPP SOPHOMORE SEMR,A,17,29,59%,2.35,4.71,4.47,4.41,4.12,4.47,4.41,4.71,4.24,4.18
Spring,2013,DEANNA MATTHEWS,EPP,19201,EPP SOPHOMORE SEMR,A,4,7,57%,2.75,4.75,4.5,4.5,4.5,4.75,4.5,4.75,4.75,4.5
Fall,2013,DEANNA MATTHEWS,EPP,19201,EPP SOPHOMORE SEMR,A,23,26,88%,2.68,4.61,4.43,4.48,4.17,4.61,4.48,4.78,4.48,4.35
Fall,2012,DEANNA MATTHEWS,EPP,19201,EPP SOPHOMORE SEMR,A,36,38,95%,2.26,4.83,4.86,4.94,4.31,4.81,4.69,4.89,4.75,4.53
Spring,2017,JAMES HERBSLEB,EPP,19211,ETHCS POLICY CMPTNG,A,6,16,38%,6,4.67,4.5,4.67,4.33,4.5,4.67,4.67,4.5,4.17
Spring,2016,JAMES HERBSLEB,EPP,19211,ETHCS POLICY CMPTNG,A,8,16,50%,5.75,4.75,4.5,4.75,4.25,4.63,4.63,4.63,4.63,4.63
Spring,2015,JAMES HERBSLEB,EPP,19211,ETHCS POLICY CMPTNG,A,9,15,60%,5.67,4.44,4.44,4.22,3.89,4.67,4.22,4.78,4.33,4.44
Spring,2014,JAMES HERBSLEB,EPP,19211,ETHCS POLICY CMPTNG,A,7,14,50%,6.29,4.86,4.43,4.57,4.43,4.86,4.71,4.71,4.71,4.83
Spring,2013,JAMES HERBSLEB,EPP,19211,ETHCS POLICY CMPTNG,A,9,14,64%,5.33,4.78,4.67,4.44,4.44,4.89,4.78,5,4.78,4.78
Spring,2012,JAMES HERBSLEB,EPP,19211,ETHCS POLICY CMPTNG,A,3,10,30%,6,4.33,3,3.67,4,4,4.33,5,4.33,4
Fall,2016,MITCHELL SMALL,EPP,19301,DECISION MKG MTH EPP,A,11,17,65%,6.64,3.91,3.45,3.55,4,4.18,3.64,4.64,3.73,3.73
Fall,2015,PAULINA JARAMILLO,EPP,19301,DECISION MKG MTH EPP,A,18,18,100%,8,4.41,4.11,4.28,3.83,4.33,4.06,4.44,4.06,4.18
Fall,2014,"JARAMILLO, P. (co-taught)",EPP,19301,DECISION MKG MTH EPP,A,12,17,71%,8.5,3.25,3.75,3.75,3,3.58,3.08,3.33,3.08,3.25
Fall,2014,"MATTHEWS, D. (co-taught)",EPP,19301,DECISION MKG MTH EPP,A,12,17,71%,8.25,4.33,4.25,4.25,4.17,4.17,4.42,4.5,4.42,3.92
