Spring,2010,DAVID FARBER,SE,17401,TCH PLY CMP TELC WLD,A,Lect,3,7,43%,5,5,4.5,5,5,5,5,4.5,5,5
Fall,2016,WILLIAM SCHERLIS,SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,4,9,44%,2.75,4,3.75,4,4,4,4,4.5,4,3.75
Fall,2015,WILLIAM SCHERLIS,SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,5,10,50%,4.4,5,3.8,4.4,4.4,4.8,4.8,4.8,4.8,4.6
Fall,2014,WILLIAM SCHERLIS,SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,3,7,43%,3,4.33,4.33,4.33,4.67,4.33,4.67,5,4.33,4.33
Fall,2013,WILLIAM SCHERLIS,SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,3,7,43%,4,5,4.67,4.67,4.67,4.67,5,4.67,4.67,4.67
Fall,2011,"SCHERLIS, W. (co-taught)",SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,3,8,38%,4,4.67,4.67,5,4.67,5,4.33,4.33,4.67,4
Fall,2011,"JASPAN, C. (co-taught)",SE,17413,SFTWR ENGRNG RFLCTN,A,Lect,3,8,38%,4,4.67,4.67,5,4.67,5,4.33,4.33,4.67,4
Fall,2016,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,9,26,35%,7.33,4.33,4.44,4.33,4,4.44,4.67,4.67,4.33,4
Summer,2015,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,O5,Lect,1,3,33%,11,5,5,5,4,4,5,5,4,3
Fall,2015,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,17,40,43%,8.88,4.88,4.65,4.65,4.76,4.71,4.53,5,4.88,4.41
Summer,2014,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,O5,Lect,5,6,83%,8,4.6,3.8,4.4,4,4.2,4.8,4.4,3.8,4.6
Spring,2014,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A3,Lect,2,4,50%,6.5,5,5,5,5,5,5,5,5,5
Fall,2014,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,26,34,76%,9.69,4.73,4.58,4.65,4.65,4.65,4.38,4.81,4.65,4.27
Fall,2014,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,G2,Lect,14,16,88%,6.85,4.79,4.71,4.71,4.79,4.64,4.71,4.86,4.71,4.5
Summer,2013,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,O5,Lect,2,7,29%,9.5,5,5,5,4.5,5,5,5,5,5
Fall,2013,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,14,21,67%,7.14,4.5,4.36,4.43,4.57,4.5,4.86,4.57,4.57,4.5
Fall,2013,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,B1,Lect,9,12,75%,11,4.89,3.89,4.67,4.44,4.78,5,4.22,5,4.67
Summer,2012,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,O5,Lect,1,4,25%,11,5,5,5,5,5,5,5,5,5
Fall,2012,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,10,19,53%,7.1,4.4,4.6,4.4,4.6,4.6,4.5,4.6,4.5,4.3
Fall,2012,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,D1,Lect,5,6,83%,7.4,4,4.2,4.6,4,4.6,4,4.6,4.6,4.8
Summer,2011,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,O5,Lect,2,6,33%,12.5,3.5,3.5,4,3.5,4,3.5,4,3.5,4
Fall,2011,MANUEL ROSSO-LLOPART,SE,17602,INTRO PRSNL SFTWR PR,A1,Lect,16,38,42%,9.13,3.87,4.19,4.38,4.06,4.5,4.13,4.13,4,4.19
