Fall,2012,JEFFERY HANSEN,CIT,39605,ENGINEERING DSGN PRJ,A,13,25,52%,6.62,3.15,3.46,3.31,3.15,3.38,3.38,4.08,3.08,3.31
Fall,2011,JEFFERY HANSEN,CIT,39605,ENGINEERING DSGN PRJ,A,25,29,86%,7.38,3.92,4.2,4.08,3.64,3.8,3.92,4.2,3.6,3.92
Fall,2010,JEFFERY HANSEN,CIT,39605,ENGINEERING DSGN PRJ,A,20,23,87%,7.55,2.85,3.2,3.15,2.8,3,3.15,3.58,2.7,3
Spring,2017,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,3,3,100%,11,5,4.67,5,5,5,5,5,4.67,5
Spring,2016,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,6,9,67%,9,3.17,4,4.17,2.5,3.67,3.33,3.5,3.17,3.17
Spring,2015,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,18,27,67%,9.61,4,4.18,4.22,3.44,4.22,4.22,4.39,3.83,4.11
Spring,2014,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,22,29,76%,8.41,3.36,3.68,3.45,3.41,3.27,3.36,3.91,3.23,3.18
Spring,2013,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,15,26,58%,7.4,3.73,4.07,3.93,3.13,3.4,3.93,4.33,3.47,3.53
Spring,2012,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,7,13,54%,5.86,2.71,3.57,3.71,2.86,2.57,3.14,4.29,2.71,2.86
Spring,2011,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,23,31,74%,7.57,3.87,4.04,4.13,3.57,4.04,4.04,4.52,3.83,4.13
Spring,2010,JEFFERY HANSEN,CIT,39606,ENGINEERING DSGN PRJ,A,20,32,63%,6.05,3.65,4,3.9,3.55,3.8,3.8,4.4,3.85,4
Fall,2016,YOOSUF PICARD,CIT,39610,ENERGY CONVRN & SUPP,A1,25,35,71%,8.96,3.92,4.08,4.04,3.96,4.08,3.48,4.32,3.84,3.8
Fall,2015,YOOSUF PICARD,CIT,39610,ENERGY CONVRN & SUPP,A1,26,29,90%,10.12,4.42,4.23,4.38,4.15,4.38,4.08,4.69,4.12,3.88
Fall,2014,YOOSUF PICARD,CIT,39610,ENERGY CONVRN & SUPP,A1,23,29,79%,8.73,4.17,4.04,4.09,4.13,4,4.04,4.5,4,3.39
Fall,2013,YOOSUF PICARD,CIT,39610,ENERGY CONVRN & SUPP,A1,24,30,80%,9.29,4.58,4.83,4.58,4.83,4.58,4.42,4.79,4.63,4.54
Fall,2012,YOOSUF PICARD,CIT,39610,ENERGY CONVRN & SUPP,A1,20,22,91%,8.9,4.15,3.8,3.7,3.75,3.75,3.45,4.75,3.7,3.74
Fall,2011,YOOSUF PICARD,CIT,39610,ENERGY CONVRN & SUPP,A1,24,24,100%,7,4.38,4.21,4.08,3.96,4.42,4.17,4.63,4.08,3.87
Fall,2010,KATAYUN BARMAK,CIT,39610,ENERGY CONVRN & SUPP,A1,17,24,71%,8.71,4.29,3.88,3.71,4,4.06,3.88,4.47,3.71,3.65
Spring,2017,CONSTANTINOS SAMARAS,CIT,39611,ENRY DEMD & UTILZTN,A3,42,43,98%,6.8,4.69,4.52,4.39,4.45,4.62,4.5,4.71,4.55,4.45
Spring,2016,CONSTANTINOS SAMARAS,CIT,39611,ENRY DEMD & UTILZTN,A3,29,30,97%,7.79,4.66,4.48,4.41,4.28,4.59,4.62,4.76,4.52,4.34
Fall,2014,CONSTANTINOS SAMARAS,CIT,39611,ENRY DEMD & UTILZTN,A2,24,30,80%,7.74,4.46,4.42,4.29,4.29,4.33,4.17,4.46,4.33,4.17
Fall,2013,MARIO BERGES,CIT,39611,ENRY DEMD & UTILZTN,A2,18,27,67%,11.39,4.22,3.56,3.28,3.78,3.56,3.17,4.11,3.39,3.11
Fall,2012,MARIO BERGES,CIT,39611,ENRY DEMD & UTILZTN,A2,22,26,85%,7.86,4.68,4.59,4.36,4.36,4.41,4.41,4.59,4.73,4.32
