Fall,2013,WAYNE WU,CNB,86110,FR SMR:CONSCIOUSNESS,A,Lect,11,14,79%,6.36,4.45,3.91,4.09,4.45,4.45,4.18,4.64,4.27,4.18
Fall,2015,TIMOTHY VERSTYNEN,CNB,86111,FR SM: ZOMBIES DREAM,A,Lect,13,15,87%,5.69,4.92,4.38,4.69,3.54,4.46,4.85,5,4.92,4.77
Fall,2013,TIMOTHY VERSTYNEN,CNB,86111,FR SM: IMRTUI CERBRM,A,Lect,11,15,73%,5.55,4.64,4.36,4.18,4,4.45,4.91,4.82,4.55,4.45
Fall,2014,DANIEL BRASIER,CNB,86112,FR SM CONTRO NEURSCI,A,Lect,6,7,86%,6.5,4.67,4,4,4.33,4,3.67,4.5,3.67,3.83
Spring,2015,"WU, W. (co-taught)",CNB,86315,PERCPTN & CONSCIOUS,A,Lect,2,2,100%,5,5,5,5,5,5,5,5,5,5
Spring,2015,"TARR, M. (co-taught)",CNB,86315,PERCPTN & CONSCIOUS,A,Lect,2,2,100%,5,4,5,5,5,5,5,5,5,5
Fall,2011,WAYNE WU,CNB,86371,PHILOSOPHY PERCEPTN,A,Lect,2,3,67%,5,3,2.5,2.5,3,3,3,4,3,2
Fall,2016,TAI-SING LEE,CNB,86375,COMPUTNL PERCPTION,A,Lect,3,4,75%,12.33,4.67,4.67,4.67,4.33,5,4.67,4.67,4.67,5
Fall,2015,TAI-SING LEE,CNB,86375,COMPUTNL PERCPTION,A,Lect,5,5,100%,7.4,4.8,3.6,4.2,4.4,4.8,4.8,5,4.6,4.6
Fall,2014,TAI-SING LEE,CNB,86375,COMPUTNL PERCPTION,A,Lect,2,4,50%,9.5,3.5,2.5,3,2.5,3.5,2.5,3.5,2.5,3.5
Fall,2013,TAI-SING LEE,CNB,86375,COMPUTNL PERCPTION,A,Lect,4,6,67%,10.25,4.5,3.75,3.75,4,4.75,4.75,5,4.5,4.25
Spring,2012,TAI-SING LEE,CNB,86375,COMPUTNL PERCPTION,A,Lect,6,6,100%,6,4.67,2.83,3.5,4,4,3.83,4.5,3.5,3.67
Spring,2014,WAYNE WU,CNB,86450,"FILM, PHL & COG SCI",A,Lect,3,4,75%,8,4,2.67,3.67,3.33,3.33,3.67,4.33,3.67,3.67
Spring,2012,STEVEN CHASE,CNB,86595,NEURAL DATA ANALYS,A,Lect,2,2,100%,9.5,5,5,5,5,5,5,5,5,5
Fall,2012,STEVEN CHASE,CNB,86595,NEURAL DATA ANALYS,A,Lect,10,10,100%,10.4,4.9,5,4.9,4.6,4.9,4.9,4.9,4.9,4.9
Spring,2013,STEVEN CHASE,CNB,86601,TOPICS MOTOR CONTROL,A,Lect,2,3,67%,6.5,5,5,5,4.5,5,4.5,5,5,4.5
Fall,2016,STEVEN CHASE,CNB,86631,NEURAL DATA ANALYS,A,Lect,4,4,100%,14.25,5,5,5,5,5,5,5,5,5
Fall,2015,STEVEN CHASE,CNB,86631,NEURAL DATA ANALYS,A,Lect,1,5,20%,11,5,5,5,5,5,5,5,5,5
Fall,2014,STEVEN CHASE,CNB,86631,NEURAL DATA ANALYS,A,Lect,4,5,80%,8,5,5,5,3.75,5,4.75,5,5,5
Fall,2013,STEVEN CHASE,CNB,86631,NEURAL DATA ANALYS,A,Lect,6,9,67%,14.17,5,5,5,4.17,4.67,5,5,4.83,4.83
Fall,2016,TAI-SING LEE,CNB,86675,COMPUTNL PERCPTION,A,Lect,9,11,82%,12.88,4.56,4.22,4.22,4.13,4.56,4.33,4.56,4.22,4.11
Fall,2015,TAI-SING LEE,CNB,86675,COMPUTNL PERCPTION,A,Lect,5,6,83%,7.25,4.4,3.8,3.8,4.6,4.6,4.2,4.4,3.8,3.8
Fall,2014,TAI-SING LEE,CNB,86675,COMPUTNL PERCPTION,A,Lect,2,3,67%,9.5,5,4.5,4.5,4.5,4.5,5,5,4.5,4.5
Fall,2013,TAI-SING LEE,CNB,86675,COMPUTNL PERCPTION,A,Lect,4,6,67%,10.25,4.25,3.75,3.75,3.75,4,4,4.5,3.75,3.75
Spring,2012,TAI-SING LEE,CNB,86675,COMPUTNL PERCPTION,A,Lect,3,4,75%,8,4.33,4.33,4,4.33,4.33,4.33,4.67,4.33,4.33
Spring,2011,TAI-SING LEE,CNB,86686,NEURAL COMPUTATION,A,Lect,2,3,67%,6.5,4.5,4.5,3.5,3,4,3,5,3.5,3.5
Spring,2011,WAYNE WU,CNB,86710,PHILSPHL & CNCPT FND,A,Lect,4,6,67%,5,5,3.75,4.5,4.25,4.25,4.75,5,4.5,4.25
Spring,2012,WAYNE WU,CNB,86711,CONSCIOUSNESS,A,Lect,2,4,50%,5,4.5,4.5,5,4.5,4,5,5,5,5
Fall,2012,TAI-SING LEE,CNB,86712,COMPUTNL NEURSC VSN,A,Lect,6,6,100%,9,5,4.83,4.83,5,5,4.83,5,4.83,4.83
Fall,2014,TIMOTHY VERSTYNEN,CNB,86713,VIRTUAL NEUROANATOMY,A,Lect,5,5,100%,8,5,5,5,4.8,4.8,5,5,5,5
Spring,2015,JOHN PYLES,CNB,86714,FUND FUNCTIONAL MRI,A,Lect,2,6,33%,14,4.5,4,4,4.5,5,4.5,5,4.5,4.5
Fall,2015,WAYNE WU,CNB,86716,NEURO OF CONSCIOUSNE,A,Lect,1,6,17%,5,5,5,5,5,5,5,5,5,5
