Fall,2014,DAVID LAMONT,IA,46830,BUSINESS FUNDAMNTALS,A1,Lect,8,35,23%,12.25,4.5,4.25,4.5,4.75,4.63,4.38,4.88,4.5,4.38
Spring,2015,LLOYD CORDER,IA,46832,MRKT RESEARCH,A3,Lect,2,6,33%,3.5,5,5,5,5,5,5,5,5,5
Spring,2015,JOHN LANKFORD,IA,46833,PRODUCT & BRAND MGMT,A4,Lect,27,41,66%,9.26,4,3.81,3.96,3.44,4.19,4,3.59,3.85,3.85
Summer,2016,DARREN DAUBERGER,IA,46900,MSCF PROG PREP,I6,Lect,33,39,85%,10.76,4.79,4.73,4.82,4.79,4.76,4.73,4.85,4.76,4.64
Summer,2016,DARREN DAUBERGER,IA,46900,MSCF PROG PREP,M6,Lect,41,49,84%,9.05,4.59,4.59,4.6,4.65,4.6,4.63,4.82,4.56,4.54
Fall,2016,JOHN OSTLUND,IA,46901,FINANCIAL COMP I,H1,Lect,44,47,94%,11.64,4.95,4.98,4.91,4.86,4.82,4.86,5,4.89,4.89
Fall,2016,JOHN OSTLUND,IA,46901,FINANCIAL COMP I,M1,Lect,44,55,80%,10.74,4.86,4.81,4.74,4.72,4.77,4.84,4.95,4.81,4.79
Fall,2016,JOHN OSTLUND,IA,46902,FINANCIAL COMP II,H2,Lect,30,45,67%,8.46,4.93,4.87,4.9,4.87,4.83,4.9,4.9,4.9,4.83
Fall,2016,JOHN OSTLUND,IA,46902,FINANCIAL COMP II,M2,Lect,34,55,62%,7.47,4.79,4.79,4.74,4.82,4.79,4.88,4.88,4.85,4.67
Fall,2016,DMITRY KRAMKOV,IA,46904,FINANCIAL COMPTNG IV,H2,Lect,14,31,45%,7.75,4.64,4.71,4.86,4.57,4.79,4.64,4.64,4.5,4.64
Fall,2016,DMITRY KRAMKOV,IA,46904,FINANCIAL COMPTNG IV,M2,Lect,16,29,55%,8.5,4.75,4.88,4.94,4.69,4.88,4.81,4.94,4.94,4.88
Summer,2016,WILLIAM HRUSA,IA,46910,MSCF MATH PREP,I6,Lect,26,31,84%,17.27,4.88,4.69,4.96,4.77,4.85,4.88,4.96,4.88,4.85
Summer,2016,WILLIAM HRUSA,IA,46910,MSCF MATH PREP,M6,Lect,38,46,83%,15.59,4.92,4.97,4.89,4.79,4.92,4.97,4.95,5,4.89
