Fall,2010,RANDY WEINBERG,HSS,67100,INFO SYS FR WORKSHOP,A1,Lect,22,57,39%,2,4.55,4.5,4.59,4.18,4.55,4.5,4.59,4.36,4.14
Fall,2011,RANDY WEINBERG,ISH,67100,INFO SYS FR WORKSHOP,A1,Lect,17,67,25%,2.56,4.31,4.29,4.24,3.81,4,4.12,4.5,4,4.06
Spring,2010,"WEINBERG, R. (co-taught)",HSS,67101,CONCPTS INFO SYSTEMS,A3,Lect,8,43,19%,4.63,4.88,4.14,4.38,4.38,4.5,3.88,4.75,4,4
Spring,2010,"MCKNIGHT, J. (co-taught)",HSS,67101,CONCPTS INFO SYSTEMS,A3,Lect,8,43,19%,5,4.88,4.25,4.38,4.38,4.25,4.25,4.75,4,4
Spring,2014,"WEINBERG, R. (co-taught)",ISH,67101,CONCPTS INFO SYSTEMS,A3,Lect,23,65,35%,5.96,4.26,3.95,3.96,3.87,4.22,4.09,4.61,4,3.74
Spring,2014,"MCKNIGHT, J. (co-taught)",ISH,67101,CONCPTS INFO SYSTEMS,A3,Lect,23,65,35%,5.96,4.48,4.22,4.35,4.22,4.32,4.39,4.65,4.32,3.91
Spring,2013,"WEINBERG, R. (co-taught)",ISH,67101,CONCPTS INFO SYSTEMS,A3,Lect,27,61,44%,4.56,4.7,4.44,4.3,4.48,4.63,4.48,4.81,4.41,4.19
Spring,2013,"MCKNIGHT, J. (co-taught)",ISH,67101,CONCPTS INFO SYSTEMS,A3,Lect,27,61,44%,4.56,4.7,4.48,4.44,4.59,4.59,4.48,4.78,4.56,4.26
Spring,2012,"WEINBERG, R. (co-taught)",ISH,67101,CONCPTS INFO SYSTEMS,A3,Lect,11,65,17%,6.64,3.91,3.64,3.64,3.45,4.18,3.82,4.45,3.64,3.45
Spring,2012,"MCKNIGHT, J. (co-taught)",ISH,67101,CONCPTS INFO SYSTEMS,A3,Lect,11,65,17%,6.36,4.27,3.73,3.82,3.91,3.91,4.09,4.55,4,3.55
